	user_iduser_id	YoB	grade	neventsuser_id	ndays_act	nplay_video	nforum_postsuser_id	nforum_endorsed	nforum_threadsuser_id	nforum_comments	ntranscriptuser_id	nshow_answer	nvideo	nseq_gotouser_id	nseek_videouser_id	npause_videouser_id	avg_dtuser_id	sdv_dtuser_id	max_dtuser_id	n_dt	sum_dtuser_id	isstaff	user_iduser_id	neventsuser_id	nplayvideo	ntranscriptuser_id	nseq_gotouser_id	nseek_videouser_id	npause_videouser_id	nvideos_viewed	nvideos_watched_sec	nforum_reads	nforum_postsuser_id	nforum_threadsuser_id	avg_dtuser_id	sdv_dtuser_id	max_dtuser_id	sum_dtuser_id	nproblems_attempted	nproblems_answered
1191	5449	1988.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5526	31.0	0.0	0.0	3.0	0.0	0.0	0	0.0	0	0	0	9.4768886	12.22689474519785	47.041906	284.306658	0	0
1192	5913	1947.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5696	12.0	0.0	0.0	2.0	0.0	0.0	0	0.0	0	0	0	3.2011821	4.5238122852247935	15.805999	32.011821000000005	0	0
1193	3538	1991.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	829	115.0	5.0	0.0	11.0	1.0	3.0	4	756.0607269999999	4	2	5	28.11496945283017	55.12118872596624	269.037279	2980.186761999999	1	1
1194	2911	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	3545	5.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	2.341243	2.066848066101457	5.008497	9.364972	0	0
1195	402	1988.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	3964	899.0	0.0	0.0	11.0	0.0	0.0	0	0.0	66	8	20	20.433335449209935	20.794449061686073	281.692042	18103.935208000006	0	0
1196	5864	1989.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	6157	58.0	1.0	0.0	2.0	0.0	1.0	1	246.95503399999998	1	0	1	26.887883037037028	56.107576566197956	248.322067	1451.9456839999998	2	1
1197	3069	1992.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4095	1.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0
1198	213	1995.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	3856	71.0	4.0	0.0	1.0	0.0	4.0	3	863.072	0	0	0	20.518778238095226	47.814688932755566	254.324661	1292.6830289999996	2	2
1199	5123	1961.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	2791	301.0	34.0	0.0	20.0	19.0	31.0	3	863.398989	4	0	4	30.26579148464163	51.56533436155375	279.408572	8867.876904999997	15	11
1200	2180	1998.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	3013	32.0	6.0	0.0	2.0	0.0	2.0	4	1002.93	1	0	1	32.2731295925926	69.47669635691047	254.0	871.374499	0	0
1201	6094	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	2360	83.0	0.0	0.0	0.0	0.0	0.0	0	0.0	13	0	13	28.888863346666675	57.45575877235776	297.580245	2166.6647510000007	8	2
1202	2408	1963.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	3707	224.0	0.0	0.0	2.0	0.0	0.0	0	0.0	24	0	11	15.343846373271893	38.57441836049715	261.903603	3329.614663000001	0	0
1203	1768	1989.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5201	163.0	1.0	0.0	10.0	1.0	1.0	1	140.200872	9	1	4	21.386674594936714	49.25744625445319	292.353186	3379.094586000001	12	11
1204	4605	1970.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	2789	16.0	0.0	0.0	0.0	0.0	0.0	0	0.0	2	0	2	7.19108492857143	7.54371139761111	21.011909	100.67518900000002	0	0
1205	2546	1986.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	654	180.0	5.0	0.0	23.0	2.0	5.0	3	863.2287560000002	0	0	0	18.16886204069767	42.500098886095735	258.242657	3125.0442709999993	11	11
1206	3050	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5664	7.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	9.6863815	17.213887730173184	35.496277	38.745526	0	0
1207	3957	1984.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	3304	54.0	2.0	0.0	1.0	1.0	1.0	1	140.158	0	0	0	21.26946104	42.19916980157424	200.138196	1063.473052	2	2
1208	3077	1994.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5623	76.0	7.0	0.0	6.0	2.0	4.0	3	756.2686150000001	0	0	0	26.978203136986288	60.44348839123534	268.513693	1969.4088289999993	2	2
1209	1406	1961.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	2966	8.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	4.697904	4.7412099775383805	10.853558999999999	23.48952	0	0
1210	1736	1988.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	369	34.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	25.94700103225807	57.20216489479461	221.61601000000002	804.357032	2	2
1211	3079	1994.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	758	46.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	16.54467153488373	31.4281052710636	170.850806	711.4208760000002	1	1
1212	1170	1994.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	2683	36.0	0.0	0.0	1.0	0.0	0.0	0	0.0	0	0	0	34.122459454545464	59.57524374636419	246.56715499999999	1126.0411620000002	1	1
1213	3361	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4323	78.0	11.0	0.0	1.0	0.0	8.0	4	874.675741487	0	0	0	27.654314676056337	55.58262109471946	254.939227	1963.4563420000002	3	2
1214	5388	1990.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	538	2.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0
1215	1349	1988.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5797	26.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	29.202348956521746	65.84090112752807	293.616346	671.6540260000003	1	1
1216	3988	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	3799	52.0	1.0	0.0	0.0	0.0	1.0	1	139.976101	0	0	0	22.750703800000004	45.423562271261225	180.62216999999998	1023.7816710000003	2	2
1217	2601	1992.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5737	73.0	9.0	0.0	15.0	5.0	3.0	3	728.16204	2	0	1	17.55809902816901	40.567366913070046	253.756746	1246.6250309999998	0	0
1218	4434	1983.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4959	11.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	24.096542333333336	39.646469738996586	116.284269	216.868881	0	0
1219	3203	1978.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4723	60.0	5.0	0.0	1.0	7.0	4.0	3	387.053104111	0	0	0	15.105565732142857	41.97750621984481	218.077623	845.9116809999998	2	2
1220	2178	1981.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	1799	99.0	5.0	0.0	6.0	0.0	5.0	4	875.7800417290001	0	0	0	27.31621555319148	54.0110606115897	255.704483	2567.7242619999993	11	11
1221	4932	1990.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	1774	8.0	0.0	0.0	2.0	0.0	0.0	0	0.0	0	0	0	30.50598928571429	32.926309116605054	79.224577	213.541925	0	0
1222	1558	1988.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	2002	14.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	4.9431115384615385	4.716079197919472	15.223536	64.26045	0	0
1223	3574	1986.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4189	79.0	4.0	0.0	18.0	0.0	3.0	2	253.753388	0	0	0	28.229188259740248	51.36462354079035	263.589754	2173.647495999999	6	6
1224	4802	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	3924	6.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	45.5206778	99.21789864005501	223.00565899999998	227.603389	0	0
1225	5080	1977.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	6045	27.0	0.0	0.0	8.0	0.0	0.0	0	0.0	0	0	0	13.6779235	19.98593977395423	67.235936	355.62601099999995	0	0
1226	2202	1987.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5177	38.0	2.0	0.0	2.0	0.0	1.0	2	246.39650600000002	0	0	0	30.90525614705882	52.34364969289146	249.298184	1050.778709	0	0
1227	4286	1974.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	6095	1.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0
1228	576	2003.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	1396	35.0	0.0	0.0	0.0	0.0	0.0	0	0.0	1	0	1	43.81706190909092	69.37706604978212	237.206798	1445.9630430000002	0	0
1229	3082	1972.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	952	45.0	1.0	0.0	9.0	0.0	0.0	1	0.0	0	0	0	26.410890581395353	59.7981516786249	295.76651699999996	1135.6682950000004	1	1
1230	2349	1991.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	2100	11.0	0.0	0.0	0.0	0.0	0.0	0	0.0	1	0	1	30.5072696	73.84381791110214	239.46066299999998	305.072696	0	0
1231	5271	1968.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5610	11.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	6.415632699999999	9.803273485959203	31.966480999999998	64.15632699999999	0	0
1232	1909	1991.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4205	65.0	4.0	0.0	0.0	0.0	4.0	4	869.0577890000001	0	0	0	27.92279535000001	58.20491627626931	254.183356	1675.367721000001	2	1
1233	787	1984.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4812	62.0	3.0	0.0	3.0	0.0	3.0	3	863.158650985	0	0	0	27.975889089285715	61.71988822224193	287.572705	1566.649789	2	1
1234	3049	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5563	5.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	15.668752	0.0	15.668752	15.668752	0	0
1235	2297	1962.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	3310	13.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	78.54003991666667	89.98143410410096	224.82603799999998	942.480479	0	0
1236	7	1990.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	992	17.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	35.715528846153845	75.17473860701591	275.55380099999996	464.301875	0	0
1237	4918	1985.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	1850	34.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	16.06682822580645	38.145541785771464	194.387899	498.071675	9	9
1238	2010	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	3216	1.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0
1239	1278	1974.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	824	1.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0
1240	1502	1989.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	3197	2.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	109.138453	0.0	109.138453	109.138453	0	0
1241	789	1993.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	532	1.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0
1242	5890	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	2914	39.0	3.0	0.0	0.0	0.0	0.0	1	16.567277999999998	0	0	0	7.496658970588236	8.72929908231871	28.584546999999997	254.886405	1	1
1243	2232	1987.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4104	3.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.620958	0.0	0.620958	0.620958	0	0
1244	5494	1990.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4707	7.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	5.909664666666668	6.970434895408367	19.840659	35.457988	0	0
1245	847	1980.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5862	18.0	0.0	0.0	1.0	0.0	0.0	0	0.0	2	0	2	23.706012705882358	53.50758231395385	222.65280499999997	403.00221600000015	0	0
1246	449	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	1772	9.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	28.896991125	44.60690167101271	134.998065	231.175929	0	0
1247	2144	1998.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5257	104.0	6.0	0.0	17.0	0.0	5.0	4	755.9221660000002	0	0	0	21.48158042857143	55.59454242393341	283.196919	2105.194882	11	11
1248	468	1998.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	968	22.0	0.0	0.0	0.0	0.0	0.0	0	0.0	2	0	1	1.132605	2.2036302291592156	8.62153	23.784705	0	0
1249	6072	1988.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4584	18.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	31.002322600000007	43.33345969276104	149.672662	465.034839	0	0
1250	3826	1980.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	857	28.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	82.40383764	99.60591271010622	283.595869	2060.095941	11	11
1251	730	1959.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4947	169.0	1.0	0.0	13.0	0.0	1.0	1	246.83872999999997	29	2	16	17.87132641975309	40.38442929408731	274.83994900000005	2895.1548800000005	10	10
1252	2563	1998.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	3880	45.0	1.0	0.0	0.0	0.0	1.0	1	246.917	0	0	0	32.008579025	63.91284992675247	258.358979	1280.3431609999998	2	2
1253	5793	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5711	48.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	13.497821500000004	27.68528166241399	124.666026	620.8997890000003	9	9
1254	889	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	2658	34.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	11.90418718181818	33.042225925762764	188.18925900000002	392.83817700000003	1	1
1255	766	1993.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	723	9.0	2.0	0.0	0.0	4.0	2.0	1	3.366	0	0	0	4.69775	7.154095345624469	22.0	37.582	0	0
1256	5755	1984.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	3370	163.0	5.0	0.0	33.0	1.0	3.0	2	278.895463	0	0	0	11.398477929487177	25.88830805315632	226.09347200000002	1778.1625569999994	11	11
1257	4987	1992.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4354	6.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	68.4597328	86.55017399720745	165.247649	342.29866400000003	0	0
1258	1058	1988.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	282	6.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	6.1534325	6.672434606488624	14.262344	24.61373	0	0
1259	2148	1968.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4761	226.0	49.0	0.0	19.0	30.0	19.0	4	1003.2747449999999	0	0	0	14.173543708333346	37.20328907985104	280.47505099999995	3061.4854410000016	11	11
1260	4277	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	1586	146.0	4.0	0.0	1.0	0.0	4.0	3	756.2098541259766	5	0	5	21.062854240875907	43.307084571219356	253.905772	2885.611030999999	11	11
1261	5962	1990.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	750	46.0	1.0	0.0	0.0	0.0	1.0	1	246.974404	0	0	0	32.159693625	67.03994074154372	278.186654	1286.3877450000002	2	2
1262	6145	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5752	105.0	3.0	0.0	24.0	0.0	3.0	3	863.038718	4	0	4	24.028786494736853	53.31764989387838	289.20513	2282.7347170000007	2	2
1263	3268	1963.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	2519	179.0	13.0	0.0	18.0	8.0	9.0	4	1003.08102	8	0	5	25.02675730061349	54.60696552397909	299.302861	4079.3614399999988	10	10
1264	2954	1996.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4728	40.0	2.0	0.0	1.0	0.0	1.0	2	253.56440580000003	0	0	0	32.56483484210526	64.81536063919052	253.84546600000002	1237.463724	2	2
1265	708	1988.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	3914	40.0	0.0	0.0	17.0	0.0	0.0	0	0.0	0	0	0	10.540747405405405	22.866428443973927	129.640596	390.007654	0	0
1266	5886	1990.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	943	89.0	4.0	0.0	1.0	0.0	4.0	3	863.0741029999999	5	0	2	28.418713107142878	60.85366869986948	270.422643	2387.171901000002	4	2
1267	4450	1960.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5848	1.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0
1268	4402	1991.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	1965	1.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0
1269	62	1986.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	511	46.0	1.0	0.0	5.0	0.0	0.0	1	0.0	0	0	0	18.362135627906977	49.988956424263236	251.741497	789.5718320000001	2	2
1270	4474	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	1963	74.0	5.0	0.0	7.0	0.0	6.0	3	863.2887289999999	0	0	0	29.85554986363636	60.06305187511989	270.07879199999996	1970.466291	0	0
1271	246	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	2352	52.0	0.0	0.0	0.0	0.0	0.0	0	0.0	3	0	3	13.415522714285713	30.063181247050927	150.03436299999998	657.360613	2	2
1272	5312	1981.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	2922	1.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0
1273	5022	1981.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	4216	8.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	42.195486	73.91516779759458	188.45563700000002	253.17291600000001	0	0
1274	4049	1984.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	2256	45.0	2.0	0.0	0.0	0.0	2.0	1	246.263	0	0	0	27.733832414634147	57.71140681182918	270.967177	1137.087129	2	2
1275	4134	1985.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	230	99.0	0.0	0.0	16.0	0.0	0.0	0	0.0	0	0	0	39.62777593406594	70.86930222753222	297.147666	3606.1276100000014	2	2
1276	5217	1933.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	5507	4.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	75.3086455	105.97176196537029	150.241997	150.617291	0	0
